,product_name,brand_name,RAM,ResolusiKamera,UkuranLayar,KapasitasBaterai,release_date,display_name,price_mean_new,price_mean_used,price_max,price_min
5264,S7250 Wave M,Samsung,,5 MP,3.65 inch,1350 mAh,2011.0,Samsung S7250 Wave M,0.0,0,0,0
5265,Saga i770,Samsung,,2 MP,2.55 inch,,2008.0,Samsung Saga i770,0.0,0,0,0
5266,Stratosphere,Samsung,512 MB,5 MP,4 inch,1800 mAh,2012.0,Samsung Stratosphere,0.0,0,0,0
5267,Transfix,Samsung,,3.15 MP,3.2 inch,1500 mAh,2011.0,Samsung Transfix,0.0,0,0,0
5268,Transform Ultra,Samsung,128 MB,3 MP,3.5 inch,1500 mAh,2011.0,Samsung Transform Ultra,0.0,0,0,0
5269,Vibrant,Samsung,512 MB,5 MP,4 inch,1500 mAh,2010.0,Samsung Vibrant,1075000.0,0,1075000,0
5270,FX Plus,Sharp,512 MB,5 MP,4 inch,1500 mAh,2010.0,Sharp FX Plus,0.0,0,0,0
5271,Xperia C670X,Sony,2 GB,13.1 MP,4.8 inch,,2012.0,Sony Xperia C670X,0.0,0,0,0
5272,Xperia GX SO-4D,Sony,1 GB,13 MP,4.6 inch,1700 mAh,2012.0,Sony Xperia GX SO-4D,0.0,0,0,0
5273,Xperia SX SO-05D,Sony,1 GB,13 MP,4.6 inch,1700 mAh,2012.0,Sony Xperia SX SO-05D,0.0,0,0,0
5274,Xperia T LT30,Sony,1 GB,13 MP,4.55 inch,1850 mAh,2012.0,Sony Xperia T LT30,3850000.0,0,3850000,0
5275,Xperia TL LT30i,Sony,1 GB,13 MP,4.55 inch,1850 mAh,2012.0,Sony Xperia TL LT30i,0.0,0,0,0
5276,Xperia Z1S,Sony,2 GB,20.7 MP,5 inch,3000 mAh,2013.0,Sony Xperia Z1S,4950000.0,0,4950000,0
5277,Xperia PLAY CDMA,Sony Ericsson,128 MB,3.15 MP,2.6 inch,900 mAh,2007.0,Sony Ericsson Xperia PLAY CDMA,0.0,0,0,0
5278,Portege G500,Toshiba,128 MB,3.15 MP,2.6 inch,900 mAh,2007.0,Toshiba Portege G500,0.0,0,0,0
5279,Portege G810,Toshiba,128 MB,3.15 MP,2.83 inch,1530 mAh,2008.0,Toshiba Portege G810,0.0,0,0,0
5280,Ti,Vertu,1 GB,8 MP,3.7 inch,,2012.0,Vertu Ti,0.0,0,0,0
5281,ViewPhone 3,Viewsonic,512 MB,5 MP,3.5 inch,1500 mAh,2012.0,Viewsonic ViewPhone 3,0.0,0,0,0
5282,ViewPhone 4s,Viewsonic,512 MB,5 MP,5 inch,,2011.0,Viewsonic ViewPhone 4s,0.0,0,0,0
5283,ViewPhone 5e,Viewsonic,768 MB,,5 inch,,2011.0,Viewsonic ViewPhone 5e,0.0,0,0,0
5284,Mi 2S 32GB,Xiaomi,2 GB,13 MP,4.3 inch,2000 mAh,2013.0,Xiaomi Mi 2S 32GB,982000.0,0,850000,0
5285,Mi3 16GB,Xiaomi,2 GB,13 MP,5 inch,3050 mAh,2013.0,Xiaomi Mi3 16GB,1130577.7777777778,0,1015000,0
5286,Mi-Two 32GB,Xiaomi,2 GB,8 MP,4.3 inch,2000 mAh,2012.0,Xiaomi Mi-Two 32GB,0.0,0,0,0
5287,Anthem 4G,ZTE,512 MB,5 MP,4.3 inch,1780 mAh,2012.0,ZTE Anthem 4G,0.0,0,0,0
5288,Apache,ZTE,1 GB,13 MP,3.5 inch,1100 mAh,2012.0,ZTE Apache,0.0,0,0,0
5289,Avid 4G,ZTE,512 MB,5 MP,4 inch,1730 mAh,2012.0,ZTE Avid 4G,0.0,0,0,0
5290,Blade III(3),ZTE,512 MB,5 MP,3.5 inch,1200 mAh,2012.0,ZTE Blade III(3),0.0,0,0,0
5291,Blade San Francisco,ZTE,512 MB,3.15 MP,3.5 inch,1250 mAh,2010.0,ZTE Blade San Francisco,0.0,0,0,0
5292,Director,ZTE,512 MB,3.15 MP,3.5 inch,1500 mAh,2013.0,ZTE Director,0.0,0,0,0
5293,e760,ZTE,64 MB,,2.8 inch,1500 mAh,2008.0,ZTE e760,0.0,0,0,0
5294,Engage LT,ZTE,1 GB,3.2 MP,4 inch,1900 mAh,2011.0,ZTE Engage LT,0.0,0,0,0
5295,Engage MT,ZTE,1 GB,3.2 MP,4 inch,1900 mAh,2011.0,ZTE Engage MT,0.0,0,0,0
5296,Flash,ZTE,1 GB,12.6 MP,4.5 inch,1780 mAh,2012.0,ZTE Flash,0.0,0,0,0
5297,FTV Phone,ZTE,512 MB,3.15 MP,3.5 inch,1250 mAh,2011.0,ZTE FTV Phone,0.0,0,0,0
5298,Fury,ZTE,512 MB,5 MP,3.5 inch,1500 mAh,2012.0,ZTE Fury,0.0,0,0,0
5299,Grand Memo V9815,ZTE,2 GB,13 MP,5.7 inch,3200 mAh,2012.0,ZTE Grand Memo V9815,0.0,0,0,0
5300,Grand X IN P940 16GB,ZTE,1 GB,8 MP,4.3 inch,1650 mAh,2012.0,ZTE Grand X IN P940 16GB,0.0,0,0,0
5301,Grand X V970,ZTE,1 GB,5 MP,4.3 inch,1600 mAh,2012.0,ZTE Grand X V970,520000.0,0,520000,0
5302,Groove X501,ZTE,512 MB,3.15 MP,3.2 inch,1500 mAh,2012.0,ZTE Groove X501,0.0,0,0,0
5303,Imperial,ZTE,512 MB,3.15 MP,3.2 inch,1500 mAh,2012.0,ZTE Imperial,0.0,0,0,0
5304,Mimosa Mini,ZTE,256 MB,3.2 MP,2.8 inch,1100 mAh,2012.0,ZTE Mimosa Mini,0.0,0,0,0
5305,Mustang Z998,ZTE,1 GB,5 MP,4.5 inch,2070 mAh,2013.0,ZTE Mustang Z998,0.0,0,0,0
5306,N720,ZTE,512 MB,3.2 MP,2.8 inch,1280 mAh,2010.0,ZTE N720,0.0,0,0,0
5307,N800 Awe,ZTE,1 GB,4.9 MP,4 inch,1650 mAh,2013.0,ZTE N800 Awe,0.0,0,0,0
5308,N810 Reef,ZTE,1 GB,5 MP,4 inch,1650 mAh,2013.0,ZTE N810 Reef,0.0,0,0,0
5309,N860 Warp,ZTE,1 GB,8 MP,4.5 inch,2070 mAh,2011.0,ZTE N860 Warp,0.0,0,0,0
5310,N861 Warp Sequent,ZTE,768 MB,5 MP,4.3 inch,1650 mAh,2012.0,ZTE N861 Warp Sequent,0.0,0,0,0
5311,N9510 Warp 4G,ZTE,1 GB,8 MP,4.5 inch,2070 mAh,2013.0,ZTE N9510 Warp 4G,0.0,0,0,0
5312,N9810 Vital,ZTE,1 GB,13 MP,5 inch,2500 mAh,2013.0,ZTE N9810 Vital,0.0,0,0,0
5313,Nubia Z5 16GB,ZTE,2 GB,13 MP,5 inch,2300 mAh,2012.0,ZTE Nubia Z5 16GB,2879200.0,0,985000,0
5314,Nubia Z5 32GB,ZTE,2 GB,13 MP,5 inch,2300 mAh,2012.0,ZTE Nubia Z5 32GB,1499000.0,0,1499000,0
5315,Orbit,ZTE,512 MB,5 MP,4 inch,1600 mAh,2012.0,ZTE Orbit,0.0,0,0,0
5316,Source,ZTE,1 GB,5 MP,4.5 inch,2070 mAh,2012.0,ZTE Source,0.0,0,0,0
5317,Supreme,ZTE,1 GB,3 MP,5 inch,2500 mAh,2013.0,ZTE Supreme,1425000.0,0,1425000,0
5318,V871,ZTE,256 MB,3 MP,3.2 inch,1500 mAh,2010.0,ZTE V871,0.0,0,0,0
5319,V880 Blade,ZTE,512 MB,3.15 MP,3.5 inch,1250 mAh,2010.0,ZTE V880 Blade,1186805.5555555557,0,1200000,0
5320,X500 Score,ZTE,512 MB,3.15 MP,3.5 inch,1200 mAh,2011.0,ZTE X500 Score,0.0,0,0,0
5321,X500 Score M,ZTE,512 MB,3.15 MP,3.5 inch,1200 mAh,2011.0,ZTE X500 Score M,0.0,0,0,0
5322,X876Raise,ZTE,256 MB,3.2 MP,3.2 inch,1140 mAh,2010.0,ZTE X876Raise,0.0,0,0,0
5323,Z995 Overture,ZTE,1 GB,5 MP,4 inch,1780 mAh,2013.0,ZTE Z995 Overture,0.0,0,0,0
5324,Galaxy S Wi-Fi 3.6 16GB,Samsung,256 MB,2 MP,3.6 inch,1500 mAh,2011.0,Samsung Galaxy S Wi-Fi 3.6 16GB,0.0,0,0,0
5325,Galaxy S Wi-Fi 3.6 8GB,Samsung,256 MB,2 MP,3.6 inch,1500 mAh,2011.0,Samsung Galaxy S Wi-Fi 3.6 8GB,0.0,0,0,0
5326,Galaxy S Wi-Fi 4.0 16GB,Samsung,512 MB,3.2 MP,4 inch,1200 mAh,2011.0,Samsung Galaxy S Wi-Fi 4.0 16GB,0.0,0,0,0
5327,Galaxy S Wi-Fi 4.0 8GB,Samsung,512 MB,3.2 MP,4 inch,1200 mAh,2011.0,Samsung Galaxy S Wi-Fi 4.0 8GB,0.0,0,0,0
5328,P505,ASUS,64 MB,1.3 MP,2.8 inch,1000 mAh,2005.0,ASUS P505,0.0,0,0,0
5329,P525,ASUS,3 GB,2 MP,2.8 inch,1300 mAh,2005.0,ASUS P525,0.0,0,0,0
5330,P550,ASUS,64 MB,2 MP,3.5 inch,1530 mAh,2007.0,ASUS P550,0.0,0,0,0
5331,A11,Evercoss,512 MB,2 MP,3.5 inch,1500 mAh,2011.0,Evercoss A11,0.0,0,0,0
5332,A5B,Evercoss,256 MB,2 MP,4 inch,1000 mAh,,Evercoss A5B,276233.33333333326,0,275000,0
5333,Andromeda A27,Evercoss,512 MB,8 MP,5 inch,2700 mAh,2011.0,Evercoss Andromeda A27,701761.1111111111,0,1450000,0
5334,PD100T,Evercoss,,1.3 MP,2.6 inch,1000 mAh,2007.0,Evercoss PD100T,395000.0,0,395000,0
5335,Blueberry 6500,CSL Mobile,64 MB,0.3 MP,2 inch,850 mAh,2005.0,CSL Mobile Blueberry 6500,0.0,0,0,0
5336,GT58,GT MOBILE,,2 MP,2.4 inch,1200 mAh,2005.0,GT MOBILE GT58,0.0,0,0,0
5337,U56,Haier,,1.3 MP,2.4 inch,1200 mAh,2009.0,Haier U56,0.0,0,0,0
5338,U60,Haier,,0.3 MP,2.4 inch,900 mAh,2009.0,Haier U60,0.0,0,0,0
5339,Desire U,HTC,512 MB,5 MP,4 inch,1650 mAh,2013.0,HTC Desire U,0.0,0,0,0
5340,One SC,HTC,1 GB,5 MP,4.3 inch,1800 mAh,2012.0,HTC One SC,2975000.0,0,2975000,0
5341,One XC,HTC,1 GB,8 MP,4.7 inch,2000 mAh,2012.0,HTC One XC,2097692.8571428573,0,2399000,0
5342,P3300,HTC,64 MB,2 MP,2.8 inch,1250 mAh,2005.0,HTC P3300,0.0,0,0,0
5343,P3600,HTC,64 MB,2 MP,2.8 inch,1250 mAh,2005.0,HTC P3600,0.0,0,0,0
5344,P3600i,HTC,64 MB,2 MP,2.8 inch,,2005.0,HTC P3600i,0.0,0,0,0
5345,Touch Diamond 2 CDMA,HTC,288 MB,5 MP,3.6 inch,1500 mAh,2009.0,HTC Touch Diamond 2 CDMA,0.0,0,0,0
5346,TyTN,HTC,288 MB,5 MP,3.6 inch,1500 mAh,2009.0,HTC TyTN,0.0,0,0,0
5347,Ascend G312,Huawei,1 GB,5 MP,4 inch,1500 mAh,2012.0,Huawei Ascend G312,0.0,0,0,0
5348,Ascend G350,Huawei,512 MB,5 MP,4 inch,1730 mAh,2013.0,Huawei Ascend G350,0.0,0,0,0
5349,Ascend G526,Huawei,1 GB,5 MP,4.5 inch,1950 mAh,2013.0,Huawei Ascend G526,0.0,0,0,0
5350,Ascend G740,Huawei,1 GB,8 MP,5 inch,2400 mAh,2013.0,Huawei Ascend G740,0.0,0,0,0
5351,Ascend Mate 2 4G,Huawei,2 GB,13 MP,6.1 inch,4050 mAh,2013.0,Huawei Ascend Mate 2 4G,0.0,0,0,0
5352,Ascend Y220,Huawei,256 MB,0.3 MP,3.5 inch,1350 mAh,2013.0,Huawei Ascend Y220,0.0,0,0,0
5353,Ascend Y320,Huawei,512 MB,2 MP,4 inch,1350 mAh,2013.0,Huawei Ascend Y320,699000.0,0,699000,0
5354,C2802 CDMA,Huawei,,,1.5 inch,600 mAh,2005.0,Huawei C2802 CDMA,0.0,0,0,0
5355,C5100 Esia MUsic Box CDMA,Huawei,,0.3 MP,1.8 inch,850 mAh,2005.0,Huawei C5100 Esia MUsic Box CDMA,0.0,0,0,0
5356,G3621L,Huawei,4 MB,,1.8 inch,600 mAh,2013.0,Huawei G3621L,0.0,0,0,0
5357,G610s,Huawei,1 GB,5 MP,5 inch,2150 mAh,2013.0,Huawei G610s,0.0,0,0,0
5358,G6110 Torch,Huawei,,,2 inch,900 mAh,2005.0,Huawei G6110 Torch,0.0,0,0,0
5359,G6153,Huawei,8 MB,1.3 MP,2.4 inch,1050 mAh,2013.0,Huawei G6153,0.0,0,0,0
5360,G6600 Passport,Huawei,,2 MP,2.4 inch,1000 mAh,2009.0,Huawei G6600 Passport,0.0,0,0,0
5361,G6611 hattrick,Huawei,,1.3 MP,2.2 inch,1000 mAh,2005.0,Huawei G6611 hattrick,0.0,0,0,0
5362,G6620 Dance,Huawei,,1.3 MP,2.4 inch,800 mAh,2010.0,Huawei G6620 Dance,299000.0,0,299000,0
5363,G7002,Huawei,,1.3 MP,,,2010.0,Huawei G7002,0.0,0,0,0
5364,U7510,Huawei,,2 MP,2.8 inch,,2009.0,Huawei U7510,0.0,0,0,0
5365,U8220,Huawei,,3.15 MP,3.5 inch,1500 mAh,2009.0,Huawei U8220,0.0,0,0,0
5366,U8500 IDEOS X2,Huawei,256 MB,3.15 MP,3.2 inch,1150 mAh,2010.0,Huawei U8500 IDEOS X2,5501666.666666667,0,5800000,0
5367,U9130 Compass,Huawei,256 MB,3.15 MP,3.2 inch,1150 mAh,2010.0,Huawei U9130 Compass,299000.0,0,299000,0
5368,U9150,Huawei,,2 MP,2.4 inch,1300 mAh,2009.0,Huawei U9150,0.0,0,0,0
5369,IdeaPhone A369i,Lenovo,512 MB,2 MP,4 inch,1500 mAh,2013.0,Lenovo IdeaPhone A369i,1000000.0,0,1000000,0
5370,IdeaPhone A820,Lenovo,1 GB,8 MP,4.5 inch,2000 mAh,2012.0,Lenovo IdeaPhone A820,1159000.0,0,1159000,0
5371,IdeaPhone A850,Lenovo,1 GB,5 MP,5.5 inch,2250 mAh,2013.0,Lenovo IdeaPhone A850,1111000.0,0,1111000,0
5372,IdeaPhone P780 4GB,Lenovo,1 GB,8 MP,5 inch,4000 mAh,2013.0,Lenovo IdeaPhone P780 4GB,1799000.0,0,1799000,0
5373,IdeaPhone S820 4GB,Lenovo,1 GB,12 MP,4.7 inch,2000 mAh,2013.0,Lenovo IdeaPhone S820 4GB,1020000.0,0,1020000,0
5374,IdeaPhone S920 4GB,Lenovo,1 GB,8 MP,5.3 inch,2250 mAh,2013.0,Lenovo IdeaPhone S920 4GB,2400000.0,0,2400000,0
5375,C299,LG,,,2.4 inch,950 mAh,2012.0,LG C299,0.0,0,0,0
5376,E430 Optimus L3II,LG,512 MB,3.15 MP,3.2 inch,1540 mAh,2014.0,LG E430 Optimus L3II,599000.0,0,599000,0
5377,GD900,LG,,8 MP,3 inch,1000 mAh,2009.0,LG GD900,0.0,0,0,0
5378,T375 Cookie Smart,LG,64 MB,2 MP,3.2 inch,950 mAh,2012.0,LG T375 Cookie Smart,522882.22222222225,0,620000,0
5379,A100,Mito,256 MB,0.3 MP,3.5 inch,,2012.0,Mito A100,426333.33333333326,0,299000,0
5380,A15,Mito,512 MB,2 MP,4 inch,,2012.0,Mito A15,990000.0,0,990000,0
5381,A200,Mito,512 MB,1.3 MP,4 inch,,2012.0,Mito A200,665000.0,0,665000,0
5382,A70,Mito,512 MB,2 MP,4 inch,1500 mAh,2007.0,Mito A70,458905.5555555556,0,699000,0
5383,A95,Mito,1 GB,8 MP,5 inch,2100 mAh,2012.0,Mito A95,1800000.0,0,1800000,0
5384,ME632,Motorola,512 MB,5 MP,3.1 inch,,2011.0,Motorola ME632,0.0,0,0,0
5385,Motokey Social,Motorola,64 MB,3.15 MP,2.4 inch,910 mAh,2011.0,Motorola Motokey Social,0.0,0,0,0
5386,MT680 Motoluxe,Motorola,512 MB,5 MP,4 inch,1390 mAh,2012.0,Motorola MT680 Motoluxe,0.0,0,0,0
5387,MT917,Motorola,1 GB,13 MP,4.5 inch,1735 mAh,2011.0,Motorola MT917,0.0,0,0,0
5388,Q8,Motorola,,1.3 MP,2.4 inch,1170 mAh,2005.0,Motorola Q8,130288.88888888886,0,164900,0
5389,XT390,Motorola,512 MB,3.15 MP,3.5 inch,,2012.0,Motorola XT390,1250000.0,0,1250000,0
5390,XT532,Motorola,512 MB,5 MP,3.5 inch,1500 mAh,2011.0,Motorola XT532,0.0,0,0,0
5391,XT615 MOTO,Motorola,512 MB,8 MP,4 inch,1390 mAh,2012.0,Motorola XT615 MOTO,0.0,0,0,0
5392,M3 Magic Note,Movimax,512 MB,8 MP,5 inch,2000 mAh,2012.0,Movimax M3 Magic Note,950000.0,0,950000,0
5393,V-68W Artoo,Noxx,,5 MP,3.2 inch,,2011.0,Noxx V-68W Artoo,0.0,0,0,0
5394,Cocoon,O2,,2 MP,2.28 inch,,2013.0,O2 Cocoon,0.0,0,0,0
5395,XDA Graphite,O2,64 MB,2 MP,2.2 inch,1100 mAh,2005.0,O2 XDA Graphite,0.0,0,0,0
5396,XDA mini S,O2,64 MB,1.3 MP,2.8 inch,1200 mAh,2005.0,O2 XDA mini S,0.0,0,0,0
5397,XDA Nova,O2,128 MB,2 MP,2.8 inch,,2005.0,O2 XDA Nova,0.0,0,0,0
5398,XDA Orbit,O2,64 MB,2 MP,2.8 inch,,2005.0,O2 XDA Orbit,0.0,0,0,0
5399,XDA Orbit II,O2,128 MB,3.15 MP,2.8 inch,1350 mAh,2007.0,O2 XDA Orbit II,0.0,0,0,0
5400,XDA Serra,O2,288 MB,3.15 MP,2.8 inch,1340 mAh,2008.0,O2 XDA Serra,0.0,0,0,0
5401,XDA Star,O2,96 MB,2 MP,2.6 inch,1120 mAh,2005.0,O2 XDA Star,0.0,0,0,0
5402,XDA Trion,O2,64 MB,2 MP,2.8 inch,1350 mAh,2005.0,O2 XDA Trion,0.0,0,0,0
5403,XDA Zest,O2,128 MB,3.15 MP,2.8 inch,1300 mAh,2008.0,O2 XDA Zest,0.0,0,0,0
5404,C702,Philips,,1.3 MP,2.8 inch,1080 mAh,2010.0,Philips C702,0.0,0,0,0
5405,V900,Philips,,3.15 MP,3.5 inch,1450 mAh,2010.0,Philips V900,3999000.0,0,3999000,0
5406,Crystal 4 W8480,Polytron,1 GB,8 MP,4.8 inch,2000 mAh,2012.0,Polytron Crystal 4 W8480,2580820.5555555555,0,600000,0
5407,Rocket 2X R2401,Polytron,512 MB,5 MP,,,2012.0,Polytron Rocket 2X R2401,1225000.0,0,1225000,0
5408,Wizard Crystal W3430 (Single SIM),Polytron,512 MB,8 MP,4.3 inch,1600 mAh,2012.0,Polytron Wizard Crystal W3430 (Single SIM),0.0,0,0,0
5409,Wizard Quadra HD W8470,Polytron,1 GB,8 MP,4.7 inch,1800 mAh,2013.0,Polytron Wizard Quadra HD W8470,3452777.777777778,0,875000,0
5410,Wizard Quadra S W7451,Polytron,512 MB,5 MP,4.5 inch,1800 mAh,2012.0,Polytron Wizard Quadra S W7451,499000.0,0,499000,0
5411,Wizard Quadra S2 W7452,Polytron,,8 MP,4.5 inch,1750 mAh,2013.0,Polytron Wizard Quadra S2 W7452,890313.3333333335,0,1609000,0
5412,Wizard Quadra V W7531,Polytron,1 GB,8 MP,5.3 inch,3000 mAh,2012.0,Polytron Wizard Quadra V W7531,1783488.888888889,0,1749000,0
5413,Wizard Twins W2430,Polytron,512 MB,5 MP,4.3 inch,1800 mAh,2011.0,Polytron Wizard Twins W2430,1465605.5555555557,0,1500000,0
5414,B5310 Corby Pro,Samsung,,3.15 MP,2.8 inch,1200 mAh,2009.0,Samsung B5310 Corby Pro,0.0,0,0,0
5415,Galaxy Core Plus G3500,Samsung,768 MB,5 MP,4.3 inch,1800 mAh,2013.0,Samsung Galaxy Core Plus G3500,0.0,0,0,0
5416,Galaxy Pop SHV-E220,Samsung,1 GB,8 MP,4.65 inch,2100 mAh,2012.0,Samsung Galaxy Pop SHV-E220,0.0,0,0,0
5417,i320,Samsung,,1.3 MP,2.2 inch,1000 mAh,2005.0,Samsung i320,0.0,0,0,0
5418,Andromax V2,Smartfren,1 GB,8 MP,5 inch,2300 mAh,2013.0,Smartfren Andromax V2,1950000.0,0,1950000,0
5419,Andromax-i AD683G,Smartfren,512 MB,5 MP,4 inch,1630 mAh,2013.0,Smartfren Andromax-i AD683G,1124452.6315789474,0,1249000,0
5420,S1 Link,SPC Mobile,256 MB,3 MP,3.5 inch,1100 mAh,2013.0,SPC Mobile S1 Link,475000.0,0,475000,0
5421,S3 Maxx,SPC Mobile,256 MB,3 MP,3.5 inch,1450 mAh,2012.0,SPC Mobile S3 Maxx,499000.0,0,499000,0
5422,S7 Neo,SPC Mobile,512 MB,2 MP,4.5 inch,1800 mAh,2013.0,SPC Mobile S7 Neo,599000.0,0,599000,0
5423,A500,TiPhone,256 MB,2 MP,3.5 inch,1400 mAh,2011.0,TiPhone A500,325000.0,0,325000,0
5424,E-N72,ZTE,,3.15 MP,2.5 inch,1300 mAh,2010.0,ZTE E-N72,0.0,0,0,0
5425,GX990,ZTE,,2 MP,2.5 inch,,2010.0,ZTE GX990,0.0,0,0,0
5426,V859 Racer II,ZTE,512 MB,3.15 MP,2.8 inch,1100 mAh,2011.0,ZTE V859 Racer II,550365.8536585366,0,499000,0
5427,V920 Blade,ZTE,512 MB,3.15 MP,3.5 inch,1250 mAh,2010.0,ZTE V920 Blade,587194.4444444445,0,725000,0
5428,Xiang,ZTE,256 MB,3.2 MP,2.5 inch,1300 mAh,2009.0,ZTE Xiang,0.0,0,0,0
5429,GSmart G1362,Gigabyte,512 MB,5 MP,4.3 inch,1550 mAh,2012.0,Gigabyte GSmart G1362,0.0,0,0,0
5430,GSmart G1310,Gigabyte,256 MB,5 MP,3.2 inch,1260 mAh,2010.0,Gigabyte GSmart G1310,0.0,0,0,0
5431,GSmart GS202,Gigabyte,512 MB,5 MP,4.3 inch,1500 mAh,2012.0,Gigabyte GSmart GS202,0.0,0,0,0
5432,GSmart G1305 Boston,Gigabyte,256 MB,5 MP,3.2 inch,1230 mAh,2010.0,Gigabyte GSmart G1305 Boston,0.0,0,0,0
5433,GSmart G1315 Skate,Gigabyte,256 MB,5 MP,3.5 inch,1260 mAh,2011.0,Gigabyte GSmart G1315 Skate,0.0,0,0,0
5434,GSmart G1345,Gigabyte,512 MB,5 MP,3.5 inch,1500 mAh,2011.0,Gigabyte GSmart G1345,0.0,0,0,0
5435,GSmart G1342 Houston,Gigabyte,512 MB,3.15 MP,3.5 inch,1500 mAh,2010.0,Gigabyte GSmart G1342 Houston,0.0,0,0,0
5436,U8800 IDEOS X5 4GB,Huawei,512 MB,5 MP,3.8 inch,1500 mAh,2010.0,Huawei U8800 IDEOS X5 4GB,0.0,0,0,0
5437,Galaxy S Wi-Fi 5.0 16GB,Samsung,512 MB,3.15 MP,5 inch,2500 mAh,2011.0,Samsung Galaxy S Wi-Fi 5.0 16GB,0.0,0,0,0
5438,Grand X V970 16GB,ZTE,1 GB,5 MP,4.3 inch,1600 mAh,2011.0,ZTE Grand X V970 16GB,1699000.0,0,1699000,0
5439,Optimus G Pro E985 32GB,LG,2 GB,13 MP,5.5 inch,,2012.0,LG Optimus G Pro E985 32GB,4690911.111111111,0,3150000,0
5440,Omnia i910 16GB,Samsung,128 MB,5 MP,3.2 inch,1440 mAh,2008.0,Samsung Omnia i910 16GB,0.0,0,0,0
5441,Vandroid S5B,Advan,512 MB,8 MP,5.2 inch,2500 mAh,2011.0,Advan Vandroid S5B,0.0,0,0,0
5442,One Touch POP C1,Alcatel,512 MB,2 MP,3.5 inch,1300 mAh,2013.0,Alcatel One Touch POP C1,0.0,0,0,0
5443,One Touch POP C7,Alcatel,512 MB,5 MP,5 inch,2000 mAh,2013.0,Alcatel One Touch POP C7,699000.0,0,699000,0
5444,One Touch POP C9,Alcatel,1 GB,8 MP,5.5 inch,2500 mAh,2013.0,Alcatel One Touch POP C9,0.0,0,0,0
5445,One Touch 908F (OT-908F),Alcatel,512 MB,2 MP,2.8 inch,,2010.0,Alcatel One Touch 908F (OT-908F),0.0,0,0,0
5446,One Touch 991D (OT-991D),Alcatel,1 GB,3.15 MP,4 inch,1500 mAh,2011.0,Alcatel One Touch 991D (OT-991D),0.0,0,0,0
5447,One Touch 996 (OT-996),Alcatel,512 MB,5 MP,4.3 inch,1500 mAh,2011.0,Alcatel One Touch 996 (OT-996),0.0,0,0,0
5448,One Touch 997D (OT-997D),Alcatel,1 GB,8 MP,4.3 inch,1800 mAh,2012.0,Alcatel One Touch 997D (OT-997D),0.0,0,0,0
5449,One Touch 998 (OT-998),Alcatel,1 GB,8 MP,4.3 inch,1800 mAh,2012.0,Alcatel One Touch 998 (OT-998),0.0,0,0,0
5450,One Touch 916 (OT-916),Alcatel,256 MB,3.15 MP,2.6 inch,1500 mAh,2012.0,Alcatel One Touch 916 (OT-916),0.0,0,0,0
5451,One Touch 916D (OT-916D),Alcatel,256 MB,3.15 MP,2.6 inch,1500 mAh,2012.0,Alcatel One Touch 916D (OT-916D),0.0,0,0,0
5452,One Touch 993 (OT-993),Alcatel,512 MB,5 MP,4 inch,1500 mAh,2012.0,Alcatel One Touch 993 (OT-993),0.0,0,0,0
5453,One Touch 993D (OT-993D),Alcatel,1 GB,5 MP,4 inch,1500 mAh,2012.0,Alcatel One Touch 993D (OT-993D),0.0,0,0,0
5454,One Touch 983 (OT-983),Alcatel,512 MB,3.15 MP,3.5 inch,1300 mAh,2012.0,Alcatel One Touch 983 (OT-983),0.0,0,0,0
5455,One Touch 913 (OT-913),Alcatel,256 MB,3.2 MP,3.2 inch,,2012.0,Alcatel One Touch 913 (OT-913),0.0,0,0,0
5456,One Touch 913D (OT-913D),Alcatel,256 MB,3.2 MP,3.2 inch,,2010.0,Alcatel One Touch 913D (OT-913D),0.0,0,0,0
5457,One Touch 903 (OT-903),Alcatel,206 MB,2 MP,2.8 inch,1300 mAh,2012.0,Alcatel One Touch 903 (OT-903),0.0,0,0,0
5458,One Touch 903D (OT-903D),Alcatel,,2 MP,2.8 inch,1300 mAh,2012.0,Alcatel One Touch 903D (OT-903D),0.0,0,0,0
5459,One Touch 992D (OT-992D),Alcatel,512 MB,5 MP,4 inch,1500 mAh,2011.0,Alcatel One Touch 992D (OT-992D),0.0,0,0,0
5460,OneTouch Pixi,Alcatel,256 MB,2 MP,3.5 inch,1300 mAh,2013.0,Alcatel OneTouch Pixi,776900.0,0,776900,0
5461,Picophone 4 GDF,Axioo,512 MB,5 MP,4 inch,1300 mAh,2013.0,Axioo Picophone 4 GDF,846054.4444444445,0,1699900,0
5462,Picophone X One GDS,Axioo,1 GB,8 MP,4.65 inch,2100 mAh,2012.0,Axioo Picophone X One GDS,1681272.2222222222,0,1850000,0
5463,A28A,Evercoss,512 MB,3 MP,4 inch,1500 mAh,2013.0,Evercoss A28A,900000.0,0,900000,0
5464,Desire XC,HTC,768 MB,5 MP,4 inch,1650 mAh,2013.0,HTC Desire XC,1932222.2222222225,0,2650000,0
5465,Wizard Note W7530,Polytron,1 GB,8 MP,5.3 inch,2500 mAh,2012.0,Polytron Wizard Note W7530,3257183.333333333,0,3500000,0
5466,Picophone 4 GDK,Axioo,1 GB,5 MP,4.5 inch,1700 mAh,2012.0,Axioo Picophone 4 GDK,1272485.0,0,1399900,0
5467,Picophone 3 GCE,Axioo,512 MB,2 MP,3.5 inch,2400 mAh,2012.0,Axioo Picophone 3 GCE,279500.0,0,279500,0
